sport,prop_type,prop_line,player_id,player_name,team,opponent,game_date,location,is_primetime,is_back_to_back,is_divisional,injury_status,weather_conditions,defensive_rank_against,player_avg_last_3,player_avg_last_5,player_avg_season,line_delta,prop_odds,market_movement,actual_result,actual_value,temperature,rest_days,is_playoff
nba,steals_under,1.1,kevin_durant,Kevin Durant,Phoenix Suns,Philadelphia 76ers,2025-05-19,home,False,False,False,questionable,indoor,21,1.4,-0.4,1.6,-0.5,2.090399113072809,down,0,3.1,,1,False
nba,assists_under,4.1,giannis_antetokounmpo,Giannis Antetokounmpo,Milwaukee Bucks,Miami Heat,2024-09-29,home,False,False,False,healthy,indoor,4,5.4,3.7,3.3,0.8,1.9911075151482893,up,0,0.2,,1,False
nba,threes_under,6.2,giannis_antetokounmpo,Giannis Antetokounmpo,Milwaukee Bucks,Golden State Warriors,2024-11-10,home,False,True,False,healthy,indoor,22,8.2,7.5,5.6,0.6,1.9157305976638854,down,1,10.7,,0,False
nba,steals_under,6.5,jayson_tatum,Jayson Tatum,Boston Celtics,Denver Nuggets,2025-03-15,home,False,False,False,healthy,indoor,29,4.2,7.5,6.9,-0.4,1.9148731657265687,up,1,4.9,,1,False
nba,points_under,14.9,giannis_antetokounmpo,Giannis Antetokounmpo,Milwaukee Bucks,Boston Celtics,2024-10-01,home,False,False,False,healthy,indoor,1,16.7,16.4,16.3,-1.4,1.9143577350067391,up,1,19.3,,1,False
nba,steals_under,3.1,luka_doncic,Luka Doncic,Dallas Mavericks,Philadelphia 76ers,2024-12-26,home,False,False,False,healthy,indoor,17,2.1,4.6,4.0,-0.9,1.9229282547315394,stable,1,2.7,,1,False
nba,points_over,29.7,giannis_antetokounmpo,Giannis Antetokounmpo,Milwaukee Bucks,Phoenix Suns,2025-02-13,away,False,False,False,questionable,indoor,23,23.2,24.3,25.8,3.9,1.9858573806099322,down,0,29.9,,1,False
nba,steals_under,8.1,jayson_tatum,Jayson Tatum,Boston Celtics,Milwaukee Bucks,2025-05-02,home,False,False,False,healthy,indoor,28,6.1,5.9,7.2,0.9,2.0015534648063027,up,1,9.4,,1,False
nba,blocks_under,6.3,kevin_durant,Kevin Durant,Phoenix Suns,Denver Nuggets,2025-04-29,home,False,False,False,healthy,indoor,13,6.0,5.9,5.6,0.7,2.167209062059883,down,1,7.1,,1,False
nba,threes_over,3.7,stephen_curry,Stephen Curry,Golden State Warriors,Philadelphia 76ers,2025-06-28,home,False,False,False,healthy,indoor,12,0.1,1.1,3.0,0.7,1.9210923137459934,up,0,4.7,,1,False
nba,rebounds_under,5.8,nikola_jokic,Nikola Jokic,Denver Nuggets,Boston Celtics,2024-12-16,away,True,False,False,healthy,indoor,10,6.1,6.0,7.1,-1.3,1.8743531049333713,stable,1,3.6,,1,False
nba,rebounds_over,4.9,joel_embiid,Joel Embiid,Philadelphia 76ers,Golden State Warriors,2025-07-24,home,False,False,False,healthy,indoor,15,6.3,6.3,6.3,-1.4,2.165308131900067,stable,1,4.9,,1,True
nba,steals_under,4.4,kevin_durant,Kevin Durant,Phoenix Suns,Milwaukee Bucks,2025-06-25,away,False,False,False,doubtful,indoor,14,4.6,4.4,5.0,-0.6,2.0475974058436406,down,0,1.5,,1,False
nba,threes_over,2.5,lebron_james,LeBron James,Los Angeles Lakers,Boston Celtics,2025-06-17,away,False,False,False,healthy,indoor,14,3.3,3.4,3.0,-0.5,1.9126965168568781,stable,0,-2.5,,1,False
nba,minutes_under,7.4,nikola_jokic,Nikola Jokic,Denver Nuggets,Phoenix Suns,2025-07-27,home,False,False,False,healthy,indoor,23,4.9,5.4,7.3,0.1,1.9851041253312727,stable,0,7.5,,1,True
nba,threes_under,5.3,joel_embiid,Joel Embiid,Philadelphia 76ers,Milwaukee Bucks,2025-07-13,home,False,False,False,healthy,indoor,6,3.4,7.8,5.8,-0.5,2.11737407687378,down,0,0.8,,1,False
nba,rebounds_under,7.0,joel_embiid,Joel Embiid,Philadelphia 76ers,Chicago Bulls,2024-10-14,away,False,False,False,questionable,indoor,28,9.1,6.4,8.3,-1.3,2.0897199564710234,stable,0,2.8,,1,False
nba,points_under,24.7,stephen_curry,Stephen Curry,Golden State Warriors,Philadelphia 76ers,2025-02-02,away,False,False,False,questionable,indoor,14,24.5,25.4,25.4,-0.7,2.0984937878470977,stable,1,25.2,,1,False
nba,points_over,28.9,lebron_james,LeBron James,Los Angeles Lakers,Golden State Warriors,2025-05-19,away,True,False,False,doubtful,indoor,26,26.1,23.8,24.0,4.9,2.19069173802844,down,0,27.4,,1,False
nba,steals_under,8.2,joel_embiid,Joel Embiid,Philadelphia 76ers,Golden State Warriors,2024-10-19,home,False,True,False,healthy,indoor,5,5.0,5.7,7.4,0.8,2.0192574354106734,stable,0,0.3,,0,False
nba,rebounds_over,4.0,kevin_durant,Kevin Durant,Phoenix Suns,Boston Celtics,2025-02-24,away,True,False,False,healthy,indoor,10,7.6,5.4,5.9,-1.9,2.0813056077343575,up,1,3.5,,1,False
nba,assists_over,6.9,stephen_curry,Stephen Curry,Golden State Warriors,Milwaukee Bucks,2025-01-09,away,False,True,False,healthy,indoor,8,11.6,9.6,8.7,-1.8,2.0129168670168003,down,1,3.0,,0,False
nba,assists_under,7.7,kevin_durant,Kevin Durant,Phoenix Suns,Denver Nuggets,2024-09-24,home,False,False,False,questionable,indoor,22,9.8,8.3,7.6,0.1,2.010238326682393,down,0,6.5,,1,False
nba,blocks_over,7.6,joel_embiid,Joel Embiid,Philadelphia 76ers,Boston Celtics,2024-11-05,home,False,False,False,healthy,indoor,27,6.0,5.9,6.8,0.8,1.8787368486863727,down,1,10.7,,1,False
nba,steals_over,3.9,lebron_james,LeBron James,Los Angeles Lakers,Dallas Mavericks,2025-08-06,away,False,False,False,healthy,indoor,5,6.9,2.1,3.9,0.0,1.9801227675053152,down,1,-0.8,,1,False
nba,points_over,24.0,giannis_antetokounmpo,Giannis Antetokounmpo,Milwaukee Bucks,Dallas Mavericks,2025-01-08,away,False,False,False,healthy,indoor,9,26.5,29.9,28.6,-4.6,1.8472939229067233,stable,1,22.5,,1,True
nba,minutes_under,5.3,giannis_antetokounmpo,Giannis Antetokounmpo,Milwaukee Bucks,Miami Heat,2025-08-17,away,False,False,False,healthy,indoor,8,3.6,4.5,5.8,-0.5,1.9037967388963752,up,0,-1.9,,1,False
nba,assists_under,10.0,kevin_durant,Kevin Durant,Phoenix Suns,Dallas Mavericks,2025-03-19,away,False,False,False,healthy,indoor,24,8.2,8.9,9.6,0.4,1.9424591342813726,up,0,5.2,,1,True
nba,rebounds_under,6.6,kevin_durant,Kevin Durant,Phoenix Suns,Miami Heat,2025-06-05,home,False,True,False,healthy,indoor,25,7.3,9.2,8.5,-1.9,1.8288324969638716,stable,0,0.5,,0,False
nba,assists_under,5.1,kevin_durant,Kevin Durant,Phoenix Suns,Chicago Bulls,2024-11-05,home,False,False,False,healthy,indoor,27,9.6,8.4,6.7,-1.6,1.8197021185317634,down,1,8.3,,1,False
nba,assists_under,7.8,luka_doncic,Luka Doncic,Dallas Mavericks,Milwaukee Bucks,2025-07-14,away,False,False,False,healthy,indoor,1,8.8,5.2,6.3,1.5,2.141636547016818,stable,0,7.5,,1,False
nba,assists_under,8.1,luka_doncic,Luka Doncic,Dallas Mavericks,Chicago Bulls,2025-06-30,home,False,False,False,healthy,indoor,12,9.9,10.3,8.3,-0.2,2.0838787110661605,stable,1,9.1,,1,False
nba,threes_under,6.8,luka_doncic,Luka Doncic,Dallas Mavericks,Boston Celtics,2025-04-18,away,False,False,False,healthy,indoor,14,8.2,8.5,7.5,-0.7,1.8550775229608931,down,0,0.1,,1,False
nba,minutes_over,1.9,luka_doncic,Luka Doncic,Dallas Mavericks,Denver Nuggets,2025-01-24,home,True,False,False,healthy,indoor,17,-0.0,3.0,2.5,-0.6,1.8465018036799528,stable,1,3.3,,1,False
nba,minutes_over,4.9,stephen_curry,Stephen Curry,Golden State Warriors,Miami Heat,2025-01-30,away,False,False,False,healthy,indoor,4,4.6,6.6,5.1,-0.2,1.8168299001048844,stable,1,1.3,,1,False
nba,points_under,24.7,jayson_tatum,Jayson Tatum,Boston Celtics,Los Angeles Lakers,2024-10-21,home,False,False,False,healthy,indoor,14,26.3,22.4,23.5,1.2,2.1965249541866783,stable,1,25.8,,1,False
nba,assists_under,3.4,nikola_jokic,Nikola Jokic,Denver Nuggets,Chicago Bulls,2024-10-29,home,False,False,False,questionable,indoor,5,2.9,5.8,4.6,-1.2,2.162549578179149,stable,1,1.6,,1,False
nba,minutes_under,4.9,giannis_antetokounmpo,Giannis Antetokounmpo,Milwaukee Bucks,Golden State Warriors,2024-10-10,home,True,False,False,healthy,indoor,1,3.9,4.8,4.2,0.7,2.124616050627522,down,1,8.1,,1,False
nba,points_under,30.4,kevin_durant,Kevin Durant,Phoenix Suns,Chicago Bulls,2025-01-10,away,False,False,False,questionable,indoor,9,29.0,30.4,28.6,1.8,1.9834871665712137,down,1,32.5,,1,False
nba,minutes_over,2.9,joel_embiid,Joel Embiid,Philadelphia 76ers,Dallas Mavericks,2024-10-23,away,False,True,False,healthy,indoor,16,3.6,0.5,2.4,0.5,1.8444823951166551,up,1,3.9,,0,True
nba,minutes_under,2.3,joel_embiid,Joel Embiid,Philadelphia 76ers,Dallas Mavericks,2024-12-26,away,True,False,False,healthy,indoor,23,2.9,1.3,2.9,-0.6,1.841598669769103,stable,1,0.1,,1,True
nba,rebounds_under,8.8,giannis_antetokounmpo,Giannis Antetokounmpo,Milwaukee Bucks,Philadelphia 76ers,2024-12-06,away,False,False,False,healthy,indoor,13,7.2,9.9,9.4,-0.6,2.183971264036462,stable,0,9.3,,1,False
nba,assists_over,2.1,luka_doncic,Luka Doncic,Dallas Mavericks,Denver Nuggets,2024-10-15,home,True,False,False,healthy,indoor,13,5.7,1.5,2.7,-0.6,1.856936661636686,down,1,2.7,,1,False
nba,minutes_under,4.6,lebron_james,LeBron James,Los Angeles Lakers,Philadelphia 76ers,2024-09-06,away,False,True,False,healthy,indoor,5,2.5,4.6,3.9,0.7,2.1268383513180935,down,0,-3.1,,0,True
nba,minutes_over,2.6,joel_embiid,Joel Embiid,Philadelphia 76ers,Golden State Warriors,2025-02-28,away,False,False,False,healthy,indoor,16,1.2,2.7,2.3,0.3,2.023408734514608,up,1,-0.7,,1,False
nba,blocks_over,5.0,lebron_james,LeBron James,Los Angeles Lakers,Boston Celtics,2025-06-23,away,False,False,False,healthy,indoor,4,7.1,5.7,5.1,-0.1,1.9789859261944776,down,1,4.4,,1,False
nba,assists_over,4.8,lebron_james,LeBron James,Los Angeles Lakers,Chicago Bulls,2024-08-31,away,True,True,False,healthy,indoor,14,5.1,7.0,6.4,-1.6,2.0689559118936485,down,0,2.2,,0,False
nba,steals_under,3.8,joel_embiid,Joel Embiid,Philadelphia 76ers,Phoenix Suns,2025-07-19,away,False,False,False,questionable,indoor,7,2.5,4.0,4.8,-1.0,2.1053763554779703,down,0,-2.3,,1,False
nba,points_over,19.7,jayson_tatum,Jayson Tatum,Boston Celtics,Denver Nuggets,2024-09-15,home,False,False,False,doubtful,indoor,13,19.9,22.0,22.6,-2.9,2.1000953404305855,stable,0,12.4,,1,False
nba,blocks_under,0.1,jayson_tatum,Jayson Tatum,Boston Celtics,Philadelphia 76ers,2024-11-29,home,True,False,False,healthy,indoor,10,1.9,0.4,1.1,-1.0,1.9704850496717299,down,0,-4.4,,1,False
nba,rebounds_under,5.4,luka_doncic,Luka Doncic,Dallas Mavericks,Milwaukee Bucks,2024-11-10,away,False,False,False,healthy,indoor,23,5.1,2.9,4.3,1.1,1.8928197060606846,down,1,1.5,,1,False
nba,blocks_over,4.8,luka_doncic,Luka Doncic,Dallas Mavericks,Chicago Bulls,2025-03-13,home,False,True,False,healthy,indoor,15,4.1,6.2,4.4,0.4,1.8935719551295713,stable,0,-1.6,,0,False
nba,minutes_under,1.3,lebron_james,LeBron James,Los Angeles Lakers,Miami Heat,2024-12-07,away,True,False,False,healthy,indoor,25,-0.2,3.3,2.1,-0.8,2.1059268170237666,stable,0,-4.0,,1,False
nba,threes_over,5.5,joel_embiid,Joel Embiid,Philadelphia 76ers,Miami Heat,2025-01-30,away,True,False,False,healthy,indoor,26,5.1,4.6,5.1,0.4,1.9652924674434065,up,0,0.1,,1,False
nba,steals_under,5.5,lebron_james,LeBron James,Los Angeles Lakers,Miami Heat,2025-01-12,away,True,True,False,healthy,indoor,1,6.7,4.6,6.3,-0.8,2.151584044066533,stable,0,-2.1,,0,False
nba,assists_under,2.2,jayson_tatum,Jayson Tatum,Boston Celtics,Phoenix Suns,2024-09-10,away,True,False,False,healthy,indoor,28,2.0,1.8,2.8,-0.6,2.1352474469698044,up,1,-1.0,,1,False
nba,threes_over,2.1,kevin_durant,Kevin Durant,Phoenix Suns,Dallas Mavericks,2025-05-18,away,True,False,False,healthy,indoor,14,2.3,1.6,1.5,0.6,2.103512396364584,down,0,2.1,,1,False
nba,assists_under,7.3,giannis_antetokounmpo,Giannis Antetokounmpo,Milwaukee Bucks,Miami Heat,2025-06-03,away,False,True,False,healthy,indoor,27,6.3,8.4,8.5,-1.2,1.9958158509099986,up,1,9.8,,0,False
nba,steals_over,6.2,nikola_jokic,Nikola Jokic,Denver Nuggets,Miami Heat,2025-05-13,home,False,False,False,healthy,indoor,22,8.6,7.8,7.1,-0.9,1.8195867950912457,down,1,7.6,,1,False
nba,rebounds_over,5.3,jayson_tatum,Jayson Tatum,Boston Celtics,Golden State Warriors,2025-02-18,away,False,False,False,healthy,indoor,14,8.2,7.1,5.9,-0.6,1.9629139141241865,down,1,6.6,,1,False
nba,minutes_over,3.0,kevin_durant,Kevin Durant,Phoenix Suns,Los Angeles Lakers,2025-06-18,away,False,True,False,healthy,indoor,29,4.3,4.2,2.5,0.5,1.9948237011631211,down,0,4.0,,0,False
nba,points_over,28.2,lebron_james,LeBron James,Los Angeles Lakers,Dallas Mavericks,2024-08-29,home,False,False,False,healthy,indoor,11,29.5,32.1,30.8,-2.6,2.0823893291218343,down,1,31.2,,1,False
nba,rebounds_over,11.3,kevin_durant,Kevin Durant,Phoenix Suns,Boston Celtics,2025-02-19,home,False,False,False,healthy,indoor,15,10.4,9.2,10.4,0.9,2.1024935465101566,up,1,10.0,,1,False
nba,threes_under,6.9,giannis_antetokounmpo,Giannis Antetokounmpo,Milwaukee Bucks,Golden State Warriors,2025-01-17,away,False,False,False,healthy,indoor,18,6.2,6.6,6.4,0.5,2.0833898392762418,stable,0,4.3,,1,False
nba,threes_under,5.3,luka_doncic,Luka Doncic,Dallas Mavericks,Phoenix Suns,2025-01-24,away,False,False,False,healthy,indoor,27,8.7,7.3,6.1,-0.8,2.148889912338453,down,0,-1.9,,1,False
nba,minutes_over,2.9,lebron_james,LeBron James,Los Angeles Lakers,Phoenix Suns,2025-05-17,away,False,False,False,questionable,indoor,9,1.1,2.2,3.0,-0.1,2.005001048472227,stable,1,5.6,,1,False
nba,steals_over,6.7,lebron_james,LeBron James,Los Angeles Lakers,Boston Celtics,2025-06-21,away,False,True,False,healthy,indoor,3,6.4,7.0,7.5,-0.8,1.8353593072285752,down,1,1.9,,0,False
nba,steals_under,5.6,nikola_jokic,Nikola Jokic,Denver Nuggets,Golden State Warriors,2025-04-05,home,False,False,False,healthy,indoor,2,6.8,5.6,6.5,-0.9,1.9694530270493333,stable,1,7.5,,1,False
nba,rebounds_under,5.1,giannis_antetokounmpo,Giannis Antetokounmpo,Milwaukee Bucks,Golden State Warriors,2025-04-01,home,False,False,False,questionable,indoor,14,7.9,7.8,6.9,-1.8,1.8131719686583059,up,0,-1.2,,1,False
nba,points_over,21.9,jayson_tatum,Jayson Tatum,Boston Celtics,Milwaukee Bucks,2024-09-28,away,True,False,False,healthy,indoor,7,22.0,22.0,23.8,-1.9,2.190896145077463,stable,0,15.0,,1,False
nba,threes_over,2.8,kevin_durant,Kevin Durant,Phoenix Suns,Los Angeles Lakers,2025-02-17,home,False,False,False,questionable,indoor,11,5.1,2.1,2.5,0.3,1.9695953915694975,down,1,1.7,,1,False
nba,rebounds_over,5.8,jayson_tatum,Jayson Tatum,Boston Celtics,Miami Heat,2025-02-04,home,True,False,False,healthy,indoor,9,4.5,5.9,4.7,1.1,1.8654546308067068,up,1,8.3,,1,False
nba,assists_under,6.7,luka_doncic,Luka Doncic,Dallas Mavericks,Denver Nuggets,2025-03-29,home,False,False,False,healthy,indoor,18,4.4,5.5,6.7,0.0,2.058811241387814,stable,0,4.3,,1,False
nba,steals_under,4.7,jayson_tatum,Jayson Tatum,Boston Celtics,Golden State Warriors,2025-02-22,away,False,False,False,healthy,indoor,5,3.3,4.5,4.1,0.6,1.8904081530454624,down,0,0.6,,1,False
nba,steals_over,2.7,giannis_antetokounmpo,Giannis Antetokounmpo,Milwaukee Bucks,Chicago Bulls,2025-05-19,away,False,True,False,healthy,indoor,25,1.9,3.4,2.5,0.2,2.0494758243920335,up,0,4.3,,0,False
nba,rebounds_over,4.3,stephen_curry,Stephen Curry,Golden State Warriors,Milwaukee Bucks,2025-01-12,away,False,False,False,healthy,indoor,28,4.0,5.4,5.3,-1.0,1.9857757219253216,up,1,6.3,,1,False
nba,minutes_under,5.6,kevin_durant,Kevin Durant,Phoenix Suns,Denver Nuggets,2024-09-20,home,True,True,False,questionable,indoor,13,5.8,3.8,5.1,0.5,1.9232879984519928,stable,0,2.6,,0,False
nba,blocks_over,2.7,kevin_durant,Kevin Durant,Phoenix Suns,Los Angeles Lakers,2025-07-07,away,True,False,False,healthy,indoor,3,3.3,2.4,3.0,-0.3,2.18108985997949,down,1,6.7,,1,False
nba,rebounds_over,9.6,lebron_james,LeBron James,Los Angeles Lakers,Miami Heat,2025-03-22,away,True,False,False,healthy,indoor,19,9.8,8.5,8.0,1.6,1.9950713081998712,down,0,5.0,,1,False
nba,assists_over,5.5,giannis_antetokounmpo,Giannis Antetokounmpo,Milwaukee Bucks,Phoenix Suns,2025-01-08,home,False,True,False,healthy,indoor,9,3.7,5.0,4.6,0.9,1.9666488091023804,down,1,4.1,,0,False
nba,rebounds_over,7.9,jayson_tatum,Jayson Tatum,Boston Celtics,Denver Nuggets,2024-11-10,away,False,False,False,healthy,indoor,4,10.4,6.3,7.8,0.1,2.0469829647548448,up,1,11.7,,1,False
nba,rebounds_over,5.9,joel_embiid,Joel Embiid,Philadelphia 76ers,Boston Celtics,2024-11-03,home,False,False,False,healthy,indoor,23,6.6,7.9,6.8,-0.9,2.0592064276649182,up,1,7.7,,1,True
nba,minutes_under,6.5,joel_embiid,Joel Embiid,Philadelphia 76ers,Los Angeles Lakers,2025-05-21,away,False,False,False,healthy,indoor,8,6.3,5.8,5.6,0.9,2.1401890339524963,stable,0,0.7,,1,False
nba,minutes_over,7.6,lebron_james,LeBron James,Los Angeles Lakers,Philadelphia 76ers,2025-08-05,home,False,False,False,healthy,indoor,10,6.0,7.7,6.9,0.7,2.1603573481472806,down,0,5.2,,1,False
nba,steals_over,4.8,stephen_curry,Stephen Curry,Golden State Warriors,Dallas Mavericks,2025-02-16,away,False,False,False,healthy,indoor,20,7.5,5.3,5.7,-0.9,2.053399709825426,up,0,0.8,,1,False
nba,steals_over,3.7,kevin_durant,Kevin Durant,Phoenix Suns,Boston Celtics,2025-03-08,away,True,False,False,healthy,indoor,15,2.4,2.4,3.1,0.6,1.913977921141928,down,0,3.9,,1,False
nba,threes_over,5.6,luka_doncic,Luka Doncic,Dallas Mavericks,Miami Heat,2024-11-17,home,True,True,False,healthy,indoor,11,5.9,4.5,5.0,0.6,2.1104086045998076,down,0,5.4,,0,False
nba,assists_over,9.4,luka_doncic,Luka Doncic,Dallas Mavericks,Boston Celtics,2025-07-13,home,False,False,False,healthy,indoor,14,7.1,8.2,9.3,0.1,1.8974186228679442,stable,1,10.5,,1,True
nba,assists_over,8.4,stephen_curry,Stephen Curry,Golden State Warriors,Los Angeles Lakers,2025-04-13,home,False,False,False,healthy,indoor,9,11.7,8.5,9.5,-1.1,2.1032299671772874,down,1,10.6,,1,False
nba,steals_over,4.5,stephen_curry,Stephen Curry,Golden State Warriors,Boston Celtics,2025-07-17,home,False,False,False,healthy,indoor,23,5.9,6.4,4.5,-0.0,2.1626843751894254,stable,1,2.7,,1,False
nba,rebounds_under,11.8,stephen_curry,Stephen Curry,Golden State Warriors,Milwaukee Bucks,2025-08-03,away,False,False,False,healthy,indoor,26,12.2,11.0,10.3,1.5,1.926426499831718,stable,0,9.5,,1,False
nba,threes_under,0.8,joel_embiid,Joel Embiid,Philadelphia 76ers,Denver Nuggets,2024-08-23,away,False,False,False,doubtful,indoor,16,0.3,1.7,1.1,-0.3,1.968438717381069,up,1,3.4,,1,False
nba,blocks_over,0.6,giannis_antetokounmpo,Giannis Antetokounmpo,Milwaukee Bucks,Dallas Mavericks,2025-02-11,away,False,False,False,healthy,indoor,23,0.6,3.0,1.1,-0.5,2.1466463857733427,stable,0,-4.2,,1,False
nba,rebounds_under,11.8,lebron_james,LeBron James,Los Angeles Lakers,Denver Nuggets,2024-08-21,away,False,False,False,healthy,indoor,11,12.8,10.8,11.1,0.7,2.0685418725171507,up,0,6.3,,1,False
nba,threes_under,6.0,kevin_durant,Kevin Durant,Phoenix Suns,Milwaukee Bucks,2025-02-12,away,False,False,False,healthy,indoor,10,7.1,7.4,6.6,-0.6,1.840450954973113,down,1,10.8,,1,False
nba,blocks_under,2.5,stephen_curry,Stephen Curry,Golden State Warriors,Denver Nuggets,2025-04-28,away,False,False,False,questionable,indoor,3,2.4,4.8,3.1,-0.6,2.0668169960105893,up,0,3.1,,1,False
nba,assists_over,9.8,jayson_tatum,Jayson Tatum,Boston Celtics,Milwaukee Bucks,2024-11-25,home,True,True,False,questionable,indoor,23,9.2,9.8,9.5,0.3,1.808201600986434,down,0,11.4,,0,False
nba,points_over,16.9,lebron_james,LeBron James,Los Angeles Lakers,Boston Celtics,2025-02-16,home,True,False,False,healthy,indoor,1,14.6,15.8,16.8,0.1,2.180728378345338,down,1,19.1,,1,False
nba,steals_over,2.3,lebron_james,LeBron James,Los Angeles Lakers,Chicago Bulls,2025-02-15,away,False,False,False,healthy,indoor,16,3.5,4.5,2.6,-0.3,1.8779972463458428,down,0,3.9,,1,False
nba,steals_over,4.2,nikola_jokic,Nikola Jokic,Denver Nuggets,Phoenix Suns,2025-04-21,away,True,False,False,healthy,indoor,22,7.2,5.1,4.7,-0.5,1.8424931190502565,down,0,4.1,,1,False
nba,minutes_over,0.3,lebron_james,LeBron James,Los Angeles Lakers,Dallas Mavericks,2025-02-10,home,False,False,False,healthy,indoor,17,3.8,0.1,1.2,-0.9,1.8465900948191716,down,1,-2.8,,1,False
nba,assists_over,5.0,joel_embiid,Joel Embiid,Philadelphia 76ers,Boston Celtics,2025-07-17,home,True,False,False,doubtful,indoor,25,5.0,5.8,4.8,0.2,1.9842954753157946,up,0,-2.4,,1,False
nba,steals_over,2.4,kevin_durant,Kevin Durant,Phoenix Suns,Los Angeles Lakers,2025-08-13,away,False,True,False,healthy,indoor,26,3.4,1.7,2.2,0.2,2.1021936100695604,down,0,-0.0,,0,False
nba,steals_over,1.9,joel_embiid,Joel Embiid,Philadelphia 76ers,Boston Celtics,2024-11-01,away,True,False,False,healthy,indoor,8,2.9,2.2,2.3,-0.4,2.1814470577393177,down,1,4.6,,1,False
nba,blocks_under,7.4,joel_embiid,Joel Embiid,Philadelphia 76ers,Milwaukee Bucks,2024-12-11,away,False,False,False,healthy,indoor,2,5.3,4.9,6.8,0.6,2.0998258727528785,stable,0,4.2,,1,False
nba,rebounds_under,6.3,giannis_antetokounmpo,Giannis Antetokounmpo,Milwaukee Bucks,Dallas Mavericks,2025-01-25,home,True,False,False,questionable,indoor,14,2.7,3.7,5.1,1.2,1.9103329808148093,stable,1,1.7,,1,False
nba,blocks_over,6.7,lebron_james,LeBron James,Los Angeles Lakers,Milwaukee Bucks,2025-03-05,home,False,False,False,healthy,indoor,10,5.0,3.9,5.8,0.9,2.0870917962406996,up,1,10.3,,1,False
nba,minutes_over,1.7,joel_embiid,Joel Embiid,Philadelphia 76ers,Chicago Bulls,2024-12-18,away,False,False,False,healthy,indoor,26,2.8,0.8,2.6,-0.9,1.9990745638799288,up,0,-5.3,,1,False
nba,blocks_over,7.5,nikola_jokic,Nikola Jokic,Denver Nuggets,Los Angeles Lakers,2025-03-18,home,False,False,False,healthy,indoor,30,6.9,6.0,7.8,-0.3,2.0702548877609224,stable,0,5.0,,1,False
nba,minutes_under,4.6,jayson_tatum,Jayson Tatum,Boston Celtics,Miami Heat,2024-12-28,away,True,False,False,healthy,indoor,11,4.6,5.1,4.6,-0.0,1.8176303498382267,stable,1,0.9,,1,False
nba,minutes_over,5.9,luka_doncic,Luka Doncic,Dallas Mavericks,Golden State Warriors,2025-01-04,home,False,False,False,healthy,indoor,12,5.1,6.9,6.0,-0.1,1.9791721003079052,up,1,5.5,,1,False
nba,blocks_over,4.4,lebron_james,LeBron James,Los Angeles Lakers,Philadelphia 76ers,2025-06-14,home,False,False,False,healthy,indoor,12,6.7,6.2,4.5,-0.1,2.12003822263561,down,0,6.2,,1,True
nba,threes_under,2.0,jayson_tatum,Jayson Tatum,Boston Celtics,Los Angeles Lakers,2024-12-10,away,False,True,False,healthy,indoor,29,2.5,4.0,2.4,-0.4,2.048880472018609,down,0,2.4,,0,False
nba,rebounds_over,12.0,kevin_durant,Kevin Durant,Phoenix Suns,Los Angeles Lakers,2025-04-23,away,True,True,False,healthy,indoor,29,13.4,8.8,10.8,1.2,2.1601724099041926,down,1,10.3,,0,True
nba,steals_under,8.4,luka_doncic,Luka Doncic,Dallas Mavericks,Golden State Warriors,2025-04-12,away,True,False,False,healthy,indoor,24,9.6,8.9,7.7,0.7,2.158085434178418,up,1,5.0,,1,False
nba,threes_under,6.0,lebron_james,LeBron James,Los Angeles Lakers,Dallas Mavericks,2024-08-22,home,False,False,False,healthy,indoor,26,4.1,4.6,5.7,0.3,1.993178738201084,down,1,8.3,,1,False
nba,minutes_under,6.2,stephen_curry,Stephen Curry,Golden State Warriors,Boston Celtics,2025-02-25,away,True,False,False,healthy,indoor,9,9.0,5.8,6.9,-0.7,2.0711430328594984,down,1,1.9,,1,False
nba,minutes_under,5.7,joel_embiid,Joel Embiid,Philadelphia 76ers,Los Angeles Lakers,2025-04-01,away,False,False,False,healthy,indoor,18,4.5,6.2,5.7,0.0,1.8527388565567011,up,0,6.4,,1,False
nba,assists_over,8.6,stephen_curry,Stephen Curry,Golden State Warriors,Phoenix Suns,2025-07-05,away,False,False,False,healthy,indoor,22,9.7,10.2,8.7,-0.1,2.094645215005022,up,1,11.5,,1,False
nba,steals_under,2.5,stephen_curry,Stephen Curry,Golden State Warriors,Boston Celtics,2025-05-08,home,False,False,False,healthy,indoor,13,5.3,1.8,2.6,-0.1,1.9524145303921787,down,1,-1.4,,1,False
nba,blocks_over,6.5,kevin_durant,Kevin Durant,Phoenix Suns,Boston Celtics,2024-10-20,away,False,False,False,healthy,indoor,27,6.2,6.1,6.2,0.3,2.1246463012960315,stable,1,6.0,,1,False
nba,blocks_over,7.3,lebron_james,LeBron James,Los Angeles Lakers,Chicago Bulls,2025-03-07,away,False,False,False,healthy,indoor,22,4.8,8.8,7.3,-0.0,2.018498479534514,up,0,1.8,,1,False
nba,blocks_under,5.8,luka_doncic,Luka Doncic,Dallas Mavericks,Boston Celtics,2024-11-06,home,False,True,False,questionable,indoor,3,4.1,4.1,4.9,0.9,1.9716824362717862,up,1,6.8,,0,False
nba,blocks_over,7.6,kevin_durant,Kevin Durant,Phoenix Suns,Los Angeles Lakers,2025-08-12,away,False,False,False,healthy,indoor,15,6.8,7.0,7.7,-0.1,2.0965627422913085,stable,1,5.9,,1,True
